full_name,country,country_code,longitude,latitude
Cocoandre Chocolatier,United States,US,-96.83721049764776,32.74953339270765
SaskTel Centre,Canada,CA,-106.67966437571464,52.18954852798237
"Ottawa, Ontario",Canada,CA,-76.353876,44.961937
"Oklahoma City, OK",United States,US,-97.768683,35.290722
"London, Ontario",Canada,CA,-81.391247,42.824496
"Iqaluit, Nunavut",Canada,CA,-68.61605,63.713148
"Lakewood, CO",United States,US,-105.193475,39.60973
"Hillingdon, London",United Kingdom,GB,-0.5086841,51.4551164
"Regina, Saskatchewan",Canada,CA,-104.778398,50.39659
"Denver, CO",United States,US,-105.109815,39.614151
"Iowa City, IA",United States,US,-91.6110574,41.599181
"Athens, GA",United States,US,-83.5218655,33.877554
"Utah, USA",United States,US,-114.052999,36.997905
"Montréal, Québec",Canada,CA,-73.972965,45.410095
"Toronto, Ontario",Canada,CA,-79.639319,43.403221
"Laurier-Station, Québec",Canada,CA,-71.694335,46.532857
"Annapolis, Subd. B, Nova Scotia",Canada,CA,-65.553337,44.750086
"Regina, Saskatchewan",Canada,CA,-104.778398,50.39659
"Milton, Ontario",Canada,CA,-80.160648,43.417262
"Mercer Island, WA",United States,US,-122.2672331,47.5175418
"Surrey, British Columbia",Canada,CA,-122.958937,49.001921
Central New Mexico Community College Student Resource Center,United States,US,-106.62604781421186,35.07468266651289
Queensbury Centre,Canada,CA,-104.63693431108116,50.45128538396379
"Lincoln, NE",United States,US,-96.806031,40.710053
"Listuguj, Québec",Canada,CA,-66.804814,48.00532
"Browning, MT",United States,US,-113.020594,48.552217
Silverthorn Collegiate Institute,Canada,CA,-79.58051919937134,43.63789210599829
"Winnipeg, Manitoba",Canada,CA,-97.350366,49.713679
"Oklahoma City, OK",United States,US,-97.768683,35.290722
"Toronto, Ontario",Canada,CA,-79.639319,43.403221
"Vancouver, British Columbia",Canada,CA,-123.224215,49.19854
ICC Building,United States,US,-77.07350247711483,38.90891668945742
Western Washington University,United States,US,-122.48585069904098,48.7355862537338
The Westin Seattle,United States,US,-122.3381933,47.6136997
"Regina, Saskatchewan",Canada,CA,-104.778398,50.39659
"London, Ontario",Canada,CA,-81.391247,42.824496
"Durango, CO",United States,US,-107.9015995,37.2339641
"Prince George, British Columbia",Canada,CA,-122.9009292,53.812891
Grand Park,United States,US,-118.2451787380608,34.05503441823839
"Vanderhoof, British Columbia",Canada,CA,-124.367647,53.9832605
"Annapolis, Subd. A, Nova Scotia",Canada,CA,-66.0000385,44.55513
"Ajax, Ontario",Canada,CA,-79.088521,43.573543
"Washington, DC",United States,US,-77.119401,38.801826
"Kincardine, Ontario",Canada,CA,-82.374927,44.088966
Air Nigeria Check-In,Nigeria,NG,3.3223981146082573,6.577183689348425
"Edmonton, Alberta",Canada,CA,-113.71368,53.395531
"Mississauga, Ontario",Canada,CA,-79.810142,43.373074
"Peterborough, Ontario",Canada,CA,-78.3879942,44.252035
"Montréal, Québec",Canada,CA,-73.972965,45.410095
"Iowa City, IA",United States,US,-91.6110574,41.599181
"Vancouver, British Columbia",Canada,CA,-123.224215,49.19854
"Waterloo, Ontario",Canada,CA,-80.626184,43.432944
Sheraton Centre Toronto Hotel,Canada,CA,-79.3845336,43.6508169
"Toronto, Ontario",Canada,CA,-79.639319,43.403221
"Hillingdon, London",United Kingdom,GB,-0.5086841,51.4551164
"Fort Lauderdale, FL",United States,US,-80.20811,26.080935
"Washington, DC",United States,US,-77.119401,38.801826
"Washington, USA",United States,US,-124.848975,45.543542
"Toronto, Ontario",Canada,CA,-79.639319,43.403221
"Vancouver, British Columbia",Canada,CA,-123.224215,49.19854
"Yellowknife, Northwest Territories",Canada,CA,-114.519561,62.4085649
"Ottawa, Ontario",Canada,CA,-76.353876,44.961937
"Alexander 134, Alberta",Canada,CA,-114.037733,53.773999
"Edgewater, CO",United States,US,-105.074408,39.743486
"Iqaluit, Nunavut",Canada,CA,-68.61605,63.713148
"Kincardine, Ontario",Canada,CA,-82.374927,44.088966
"Calgary, Alberta",Canada,CA,-114.3160379,50.84278
"Oklahoma, USA",United States,US,-103.0026515,33.615765
"Thompson, Manitoba",Canada,CA,-97.898029,55.7255468
"Baton Rouge, LA",United States,US,-91.218994,30.354161
"Pennsylvania, USA",United States,US,-80.519851,39.719801
"Saskatoon, Saskatchewan",Canada,CA,-106.8249536,52.069634
"Riverton, WY",United States,US,-108.458946,43.008771
"Arizona, USA",United States,US,-114.818269,31.3322463
"Albuquerque, NM",United States,US,-106.7916912,35.0158912
"Kincardine, Ontario",Canada,CA,-82.374927,44.088966
"London, Ontario",Canada,CA,-81.391247,42.824496
"Yellowknife, Northwest Territories",Canada,CA,-114.519561,62.4085649
"Winnipeg, Manitoba",Canada,CA,-97.350366,49.713679
"Cape Breton, Nova Scotia",Canada,CA,-60.812036,44.588424
"Kincardine, Ontario",Canada,CA,-82.374927,44.088966
"Ottawa, Ontario",Canada,CA,-76.353876,44.961937
"Toronto, Ontario",Canada,CA,-79.639319,43.403221
"Humboldt, Saskatchewan",Canada,CA,-105.1570083,52.1809659
"Edmonton, Alberta",Canada,CA,-113.71368,53.395531
"Manchester, NH",United States,US,-71.5127219,42.8909187
"Manhattan, NY",United States,US,-74.026675,40.683935
"North Cowichan, British Columbia",Canada,CA,-123.78366,48.755077
"Vaughan, Ontario",Canada,CA,-79.711527,43.749761
"Pensacola, FL",United States,US,-87.259577,30.399257
"Hamilton, Ontario",Canada,CA,-80.248423,43.050553
"Calgary, Alberta",Canada,CA,-114.3160379,50.84278
"Saskatoon, Saskatchewan",Canada,CA,-106.8249536,52.069634
"Toronto, Ontario",Canada,CA,-79.639319,43.403221
"Vancouver, British Columbia",Canada,CA,-123.224215,49.19854
Social Science Centre,Canada,CA,-81.27508694373779,43.0094612949257
"Leamington, Ontario",Canada,CA,-82.669474,41.676382
"London, Ontario",Canada,CA,-81.391247,42.824496
"Nanaimo, British Columbia",Canada,CA,-124.064698,49.097301
"Ottawa, Ontario",Canada,CA,-76.353876,44.961937
Parliament Hill,Canada,CA,-75.69824153816472,45.42379286919474
Parliament of Canada - Centre Block,Canada,CA,-75.69899714867498,45.424403152878895
"Halifax, Nova Scotia",Canada,CA,-64.237659,43.366298
"Surrey, British Columbia",Canada,CA,-122.958937,49.001921
Centennial Flame,Canada,CA,-75.69861867454334,45.42366198165675
"Winnipeg, Manitoba",Canada,CA,-97.350366,49.713679
"Hillingdon, London",United Kingdom,GB,-0.5086841,51.4551164
"Thompson-Nicola B (Thompson Headwaters), British Columbia",Canada,CA,-119.769058,51.483034
"Piikani 147, Alberta",Canada,CA,-113.809285,49.480312
"Calgary, Alberta",Canada,CA,-114.3160379,50.84278
"Toppenish, WA",United States,US,-120.346421,46.356486
"San Diego, CA",United States,US,-117.282538,32.53962
"Winnipeg, Manitoba",Canada,CA,-97.350366,49.713679
"Toronto, Ontario",Canada,CA,-79.639319,43.403221
"New Orleans, LA",United States,US,-90.137908,29.889574
Ontario Nurses' Association,Canada,CA,-79.387441,43.660694
"Niagara Falls, Ontario",Canada,CA,-79.176284,42.959453
"London, Ontario",Canada,CA,-81.391247,42.824496
"Halifax, Nova Scotia",Canada,CA,-64.237659,43.366298
"Whitby, Ontario",Canada,CA,-79.047315,43.589036
"Los Angeles, CA",United States,US,-118.668404,33.704538
"Washington, USA",United States,US,-124.848975,45.543542
"Ottawa, Ontario",Canada,CA,-76.353876,44.961937
"Oklahoma, USA",United States,US,-103.0026515,33.615765
Daybreak Star Indian Cultural Center,United States,US,-122.41799577978344,47.66814444980585
"Calgary, Alberta",Canada,CA,-114.3160379,50.84278
"Windsor, Ontario",Canada,CA,-83.113623,42.2339053
"Surrey, British Columbia",Canada,CA,-122.958937,49.001921
"Thompson, Manitoba",Canada,CA,-97.898029,55.7255468
"Lethbridge, Alberta",Canada,CA,-112.93618,49.620144
"Red Deer, Alberta",Canada,CA,-113.8968062,52.215426
"Oklahoma, USA",United States,US,-103.0026515,33.615765
"San Diego, CA",United States,US,-117.282538,32.53962
"Durango, CO",United States,US,-107.9015995,37.2339641
"Salt Lake City, UT",United States,US,-112.0383105,40.6998952
"Los Angeles, CA",United States,US,-118.668404,33.704538
"Oakland, CA",United States,US,-122.34266,37.699279
Hard Rock Hotel & Casino,United States,US,-95.76508415261534,36.16514627159362
"Toronto, Ontario",Canada,CA,-79.639319,43.403221
"Nanaimo B, British Columbia",Canada,CA,-123.902564,49.057116
"Curve Lake First Nation 35, Ontario",Canada,CA,-78.380703,44.450444
"Bernalillo, NM",United States,US,-106.584715,35.286219
Southwest Indian Polytechnic Institute - Science & Technology Bldg.,United States,US,-106.6639738657524,35.17640618306389
Fort Peck Community College,United States,US,-105.193677,48.113435
"San Jose, CA",United States,US,-122.035311,37.193164
"Moss Park, Toronto",Canada,CA,-79.376698,43.649378
"North Algona Wilberforce, Ontario",Canada,CA,-77.453908,45.498288
"Ottawa, Ontario",Canada,CA,-76.353876,44.961937
Comanche Nation Tribal Complex,United States,US,-98.400728056621,34.72694136580955
"Minneapolis, MN",United States,US,-93.329515,44.889964
"Cape Breton, Nova Scotia",Canada,CA,-60.812036,44.588424
"New Mexico, USA",United States,US,-109.050173,31.332176
Allan Gardens Conservatory,Canada,CA,-79.3746870789171,43.661915451854576
"New Orleans, LA",United States,US,-90.137908,29.889574
"Montana, USA",United States,US,-116.050004,44.35821
"Sault Ste. Marie, Ontario",Canada,CA,-84.627477,46.452865
"Tucson, AZ",United States,US,-111.083219,32.057802
"Hamilton, Ontario",Canada,CA,-80.248423,43.050553
"Denver, CO",United States,US,-105.109815,39.614151
"Hamilton, Ontario",Canada,CA,-80.248423,43.050553
"Toronto, Ontario",Canada,CA,-79.639319,43.403221
"Stoney 142, 143, 144, Alberta",Canada,CA,-115.117728,51.049145
"Dallas, TX",United States,US,-96.977527,32.620678
"Toppenish, WA",United States,US,-120.346421,46.356486
Buffalo Thunder Casino,United States,US,-105.99674626355888,35.86134190137551
"London, Ontario",Canada,CA,-81.391247,42.824496
"Anchorage, AK",United States,US,-150.0352589,61.043884
"Seattle, WA",United States,US,-122.436232,47.4953154
"Yakima, WA",United States,US,-120.59824,46.55658
"Fairbanks, AK",United States,US,-147.81382,64.810474
"Albuquerque, NM",United States,US,-106.7916912,35.0158912
"Vancouver, British Columbia",Canada,CA,-123.224215,49.19854
"Saskatoon, Saskatchewan",Canada,CA,-106.8249536,52.069634
"Tempe, AZ",United States,US,-111.979047,33.3199453
"Charlottetown, Prince Edward Island",Canada,CA,-63.196592,46.217197
"Tsawwassen, British Columbia",Canada,CA,-123.130077,49.0176291
"Calgary, Alberta",Canada,CA,-114.3160379,50.84278
"Winnipeg, Manitoba",Canada,CA,-97.350366,49.713679
"Strathroy-Caradoc, Ontario",Canada,CA,-81.679797,42.808121
"San Diego, CA",United States,US,-117.282538,32.53962
"Dallas, TX",United States,US,-96.977527,32.620678
"North Vancouver, British Columbia",Canada,CA,-123.102655,49.295539
"Halifax, Nova Scotia",Canada,CA,-64.237659,43.366298
"Toronto, Ontario",Canada,CA,-79.639319,43.403221
"Whycocomagh 2, Nova Scotia",Canada,CA,-61.1598131,45.944256
"Kincardine, Ontario",Canada,CA,-82.374927,44.088966
"Federal Way, WA",United States,US,-122.419282,47.257187
"Bethel, AK",United States,US,-161.829671,60.758658
"Burnaby, British Columbia",Canada,CA,-123.024209,49.180153
"Mammoth Lakes, CA",United States,US,-119.0049272,37.624181
"Regina, Saskatchewan",Canada,CA,-104.778398,50.39659
"Washington, USA",United States,US,-124.848975,45.543542
"Hamilton, Ontario",Canada,CA,-80.248423,43.050553
"Cambridge, MA",United States,US,-71.160356,42.352429
"Tempe, AZ",United States,US,-111.979047,33.3199453
"Lincoln, NE",United States,US,-96.806031,40.710053
"Missoula, MT",United States,US,-114.1203252,46.780202
"Kincardine, Ontario",Canada,CA,-82.374927,44.088966
"Toronto, Ontario",Canada,CA,-79.639319,43.403221
"Fairbanks, AK",United States,US,-147.81382,64.810474
"Prince George, British Columbia",Canada,CA,-122.9009292,53.812891
"California, USA",United States,US,-124.482003,32.528832
"Phoenix, AZ",United States,US,-112.3239143,33.29026
"Lumberton, NC",United States,US,-79.091206,34.57718
"Iqaluit, Nunavut",Canada,CA,-68.61605,63.713148
"New Orleans, LA",United States,US,-90.137908,29.889574
"Denver, CO",United States,US,-105.109815,39.614151
Yakima Convention Center,United States,US,-120.496211473672,46.6052206015543
"St. Andrews, Manitoba",Canada,CA,-97.116599,50.028679
"Athens, GA",United States,US,-83.5218655,33.877554
"Toronto, Ontario",Canada,CA,-79.639319,43.403221
"Dallas, TX",United States,US,-96.977527,32.620678
"Newmarket, Ontario",Canada,CA,-79.509317,44.016826
"Mandan, ND",United States,US,-100.9718284,46.785868
"Billings, MT",United States,US,-108.6928791,45.723722
"Seattle, WA",United States,US,-122.436232,47.4953154
"Rossland, British Columbia",Canada,CA,-117.894885,49.0608382
"Albuquerque, NM",United States,US,-106.7916912,35.0158912
"Winnipeg, Manitoba",Canada,CA,-97.350366,49.713679
Manitoba Legislative Building,Canada,CA,-97.14677810668944,49.884321387665175
"Strathroy-Caradoc, Ontario",Canada,CA,-81.679797,42.808121
"Central Kootenay E, British Columbia",Canada,CA,-117.55529,49.336422
"Fort Frances, Ontario",Canada,CA,-93.454695,48.5924971
"Windsor, Ontario",Canada,CA,-83.113623,42.2339053
"Santa Fe, NM",United States,US,-106.10308,35.586659
Spatz Theatre,Canada,CA,-63.58469865928986,44.64730460412259
"Toronto, Ontario",Canada,CA,-79.639319,43.403221
"Dallas, TX",United States,US,-96.977527,32.620678
"Washington, DC",United States,US,-77.119401,38.801826
"Kamloops, British Columbia",Canada,CA,-120.5412915,50.6172419
"Iowa City, IA",United States,US,-91.6110574,41.599181
"Victoria, British Columbia",Canada,CA,-123.394397,48.403014
"Calgary, Alberta",Canada,CA,-114.3160379,50.84278
"Winnipeg, Manitoba",Canada,CA,-97.350366,49.713679
"Boston, MA",United States,US,-71.191421,42.227797
"Seattle, WA",United States,US,-122.436232,47.4953154
"Snoqualmie, WA",United States,US,-121.902859,47.50652
"Montréal, Québec",Canada,CA,-73.972965,45.410095
"Salt Lake City, UT",United States,US,-112.0383105,40.6998952
"Santa Fe, NM",United States,US,-106.10308,35.586659
"Edmonton, Alberta",Canada,CA,-113.71368,53.395531
"Portland, OR",United States,US,-122.7900653,45.421863
"Kingston, Ontario",Canada,CA,-76.712759,44.16054
"St. Catharines, Ontario",Canada,CA,-79.42639,43.1047472
"Victoria, British Columbia",Canada,CA,-123.394397,48.403014
"St Paul, MN",United States,US,-93.207783,44.8907521
"Toronto, Ontario",Canada,CA,-79.639319,43.403221
"Philadelphia, PA",United States,US,-75.280284,39.871811
"Kamloops, British Columbia",Canada,CA,-120.5412915,50.6172419
Blue River,Canada,CA,-119.30731661690062,52.10937700673228
"Oklahoma City, OK",United States,US,-97.768683,35.290722
"Terrace, British Columbia",Canada,CA,-128.6647743,54.4253719
Comanche Nation Tribal Complex,United States,US,-98.400728056621,34.72694136580955
Lethbridge City Hall,Canada,CA,-112.83304681399429,49.694292700442695
"Surrey, British Columbia",Canada,CA,-122.958937,49.001921
"Genesee, WI",United States,US,-88.380016,42.9325916
"Thompson-Nicola B (Thompson Headwaters), British Columbia",Canada,CA,-119.769058,51.483034
"Auburn, WA",United States,US,-122.2663975,47.257029
"Toronto, Ontario",Canada,CA,-79.639319,43.403221
"Seattle, WA",United States,US,-122.436232,47.4953154
United States Capitol,United States,US,-77.00905323028564,38.89003073572137
"Vancouver, British Columbia",Canada,CA,-123.224215,49.19854
"Manhattan, NY",United States,US,-74.026675,40.683935
"Edmonton, Alberta",Canada,CA,-113.71368,53.395531
"Kincardine, Ontario",Canada,CA,-82.374927,44.088966
"Arlington, VA",United States,US,-77.172219,38.827378
"Halifax, Nova Scotia",Canada,CA,-64.237659,43.366298
National Arts Centre - Centre National des Arts,Canada,CA,-75.69299633235858,45.42292207192373
"Winnipeg, Manitoba",Canada,CA,-97.350366,49.713679
"Kamloops, British Columbia",Canada,CA,-120.5412915,50.6172419
"Braşov, România",Romania,RO,25.5042529,45.5529382
Judiciary Committee Hearing Room,United States,US,-77.01064645793795,38.885944497814336
"West Nipissing / Nipissing Ouest, Ontario",Canada,CA,-80.357197,46.10372
"Ottawa, Ontario",Canada,CA,-76.353876,44.961937
"Ottawa, Ontario",Canada,CA,-76.353876,44.961937
"Toronto, Ontario",Canada,CA,-79.639319,43.403221
"Saskatoon, Saskatchewan",Canada,CA,-106.8249536,52.069634
"Edmonton, Alberta",Canada,CA,-113.71368,53.395531
"St. John's, Newfoundland and Labrador",Canada,CA,-53.039678,47.330824
"Manchester, NH",United States,US,-71.5127219,42.8909187
"Kincardine, Ontario",Canada,CA,-82.374927,44.088966
"Thompson, Manitoba",Canada,CA,-97.898029,55.7255468
"Vancouver, British Columbia",Canada,CA,-123.224215,49.19854
"Toronto, Ontario",Canada,CA,-79.639319,43.403221
"Portland, OR",United States,US,-122.7900653,45.421863
"Brantford, Ontario",Canada,CA,-80.3537,43.101639
"Sooke, British Columbia",Canada,CA,-123.784831,48.336895
"San Jose, CA",United States,US,-122.035311,37.193164
Historic Tanner's Crossing Bridge,United States,US,-111.41188329085708,35.87742801444416
"Cheektowaga, NY",United States,US,-78.799913,42.863516
"Albuquerque, NM",United States,US,-106.7916912,35.0158912
"Englewood, CO",United States,US,-105.03495,39.616584
Hamilton City Hall,Canada,CA,-79.87319453206557,43.255308910424425
Allan Gardens,Canada,CA,-79.37412858009338,43.661891653452926
"Winnipeg, Manitoba",Canada,CA,-97.350366,49.713679
"Artesia, CA",United States,US,-118.091312,33.853432
"Nebraska, USA",United States,US,-104.053515,39.9997506
"Toronto, Ontario",Canada,CA,-79.639319,43.403221
"Dallas, TX",United States,US,-96.977527,32.620678
"Largo, FL",United States,US,-82.849182,27.865251
"Red Hill, SC",United States,US,-79.052947,33.694141
"North Dakota, USA",United States,US,-104.048915,45.935021
"New Credit (Part) 40A, Ontario",Canada,CA,-80.134832,42.972741
